FechaHora,Embalse_AGREGADO BOGOTA,Embalse_ALTOANCHICAYA,Embalse_AMANI,Embalse_BETANIA,Embalse_CALIMA1,Embalse_CHUZA,Embalse_EL QUIMBO,Embalse_ESMERALDA,Embalse_GUAVIO,Embalse_MIRAFLORES,Embalse_MUNA,Embalse_PENOL,Embalse_PLAYAS,Embalse_PORCE II,Embalse_PORCE III,Embalse_PRADO,Embalse_PUNCHINA,Embalse_RIOGRANDE2,Embalse_SALVAJINA,Embalse_SAN LORENZO,Embalse_TOPOCORO,Embalse_TRONERAS,Embalse_URRA1,Prediccion_MPO
2025-01-01 10:00:00,0.5159411795183708,0.4799064572763105,0.5038818890833845,0.5140997654760325,0.5045389663328951,0.5091509445470179,0.49966554452277445,0.4934863465585163,0.5156385481638187,0.5147874777768596,0.4788084566295832,0.5194771137255618,0.47629870877794367,0.4941858643133836,0.47957761389474995,0.5129838271362352,0.4780886091674457,0.4908808194429865,0.5108248181851046,0.5226723833461445,0.4851586028054613,0.5227636810211064,0.4933544289059084,1048.8701
2025-01-01 11:00:00,0.49964966586823484,0.5068031369719646,0.505930069796354,0.4872637697694062,0.4832640327730304,0.479183559332071,0.49785123338581394,0.4872313508412855,0.5201585895902955,0.48126828881405204,0.4982409526687571,0.509629849055195,0.5150579358670416,0.5110549388918619,0.5043186045054726,0.4918801947207548,0.48613304992664225,0.5248138532449667,0.4907645015597901,0.4922090264755563,0.4927280027813925,0.49043369814196086,0.48980330108233133,710.8278
2025-01-01 12:00:00,0.508332128795179,0.47501764551031245,0.48726483632658074,0.4883433088230593,0.49791385334766947,0.5097770582095236,0.5039224935509219,0.49227001214196053,0.5168145705361122,0.4754816678465547,0.5016756255369501,0.49142833319994367,0.5230650458393373,0.5047899979414987,0.48597490346872796,0.5141275641390137,0.5145313740223209,0.5019060895416022,0.5210852774069185,0.4971065984792824,0.483641563502307,0.48857250629561827,0.48072165368662473,1022.1743
2025-01-01 13:00:00,0.49937187533492294,0.5056899926270552,0.5041419104195154,0.5248781994794219,0.4775264529748883,0.5172419871098706,0.48989593474406534,0.5072473590647395,0.5147710389055132,0.5195429342604456,0.51161624971856,0.4891634605098534,0.4955637082956781,0.47504288712268766,0.5032242471635888,0.5030672508611739,0.49059673002509074,0.5209205636342245,0.48099095426647054,0.4953402066681467,0.49287684825293465,0.520248370382937,0.4790162345673345,941.0473
2025-01-01 14:00:00,0.5067006974807268,0.484025595895322,0.49190082077452035,0.49294840341493673,0.505899796916477,0.5116161860224291,0.4889101220925625,0.49891836479044105,0.4897793670794348,0.4813123464432636,0.4941571488693294,0.4975624302291731,0.4949570242523866,0.5154976851151732,0.5075763364919508,0.4772748837891466,0.5217858559445067,0.5217457167467991,0.4910375352599858,0.48285240315216593,0.5089941593590119,0.47979652956853686,0.487158599578722,876.9809
2025-01-01 15:00:00,0.4888195751912862,0.5098854079145825,0.4758009905110376,0.49121168055548303,0.509803870555799,0.47691379654604676,0.5037744224662886,0.47974020455210714,0.47575130411771094,0.5145286756428002,0.521867137028112,0.49894627897660954,0.4808782091853193,0.5168640968321896,0.5248439427346573,0.4848100200110191,0.4834676719164481,0.5097667166789528,0.4978698132618567,0.47761532228358494,0.48009603486636543,0.4936159165459409,0.5025886006343485,810.265
2025-01-01 16:00:00,0.5095984316693426,0.481854166823777,0.49791578590134256,0.5110394921256112,0.4976555314390648,0.5174083837078032,0.5130293478153958,0.5086864888531796,0.4787389133881259,0.5020793668740209,0.5016111455965893,0.4839976822711682,0.5189540812908024,0.5138203849553039,0.4843383190277634,0.4799769690495187,0.5201171225822822,0.48891451955099935,0.5047180810410765,0.5040786167933734,0.5241512217909852,0.4807572506113244,0.48614759758621034,1010.72974
2025-01-01 17:00:00,0.5178752471214143,0.49053568518276885,0.49563654199155543,0.5219891580242925,0.49829476411512985,0.515334009880855,0.4872317247566698,0.48649995483914205,0.4769657448929329,0.5231420250115066,0.4831287042519102,0.48060423118819967,0.5117898784834244,0.4789124568427986,0.47988963282623553,0.49428621590602373,0.5095365038999741,0.5026374737676882,0.4847140552755005,0.5017024014958731,0.5062611339029358,0.4995644403377749,0.5180638858545887,961.21686
2025-01-01 18:00:00,0.5130574070235647,0.5056031983085577,0.47632525154726035,0.5045967603585756,0.4780374735814087,0.49434010362951686,0.47554643403134467,0.5136983688575343,0.5130520015946678,0.5216058882787875,0.5092885215358568,0.4774361243774952,0.4776683613150783,0.48565993746171365,0.5146196037386697,0.481788669509932,0.5122041211290395,0.514202926205969,0.4953975011651752,0.5064593106675375,0.4919985252847413,0.49511818038075933,0.5222960710634037,1044.425
2025-01-01 19:00:00,0.47650578988039294,0.48828855949295935,0.4929637864437555,0.4872551168027388,0.4834433835753691,0.5172341392641225,0.48107966930187923,0.5064502000941365,0.4929178638669681,0.4789992258747594,0.5114886057400189,0.5001894604962175,0.47589312486762,0.493247897685578,0.47795845024953704,0.4830217987544335,0.49623027095902605,0.5018519812305337,0.5229136679897396,0.5102258421841275,0.48676436581805904,0.5029525750807704,0.5164009611678616,920.56494
2025-01-01 20:00:00,0.5131663832640126,0.4780809213035521,0.5150898094750179,0.47957597414055386,0.4756506268059976,0.5138476633039436,0.5196279592728054,0.5093104095934274,0.4841089643388052,0.4871624322642872,0.4817597826036287,0.5206064040089563,0.48545700515931345,0.5033344583652805,0.5220441825061053,0.4921828192327746,0.4938879161486375,0.5060731967504282,0.5171789505493826,0.5065286330751408,0.48801328325057786,0.5105502097144283,0.5091893436521161,1055.6637
2025-01-01 21:00:00,0.5179455425378028,0.5194655370789925,0.5211676599822997,0.49615987374603837,0.5078417382655142,0.5041899560141148,0.5089058171771714,0.4966948437225591,0.4957128753167217,0.5219833975176094,0.48767947246855353,0.47830361601290433,0.5068699628887441,0.5062463236402268,0.5120876163784448,0.5196075922354965,0.5082998474366596,0.5005628640356854,0.5117659150672305,0.49963159052884887,0.5138745462584933,0.514075297830597,0.5157189063061715,1020.65204
2025-01-01 22:00:00,0.4873555839954954,0.4999898263022216,0.5117672539496666,0.5158563398873648,0.5015663075741841,0.47861211969152223,0.4975904537201367,0.5223788208694208,0.506221722201714,0.479420835061705,0.518717895620931,0.4952413220686874,0.4893782275218885,0.5013093666437854,0.48267532085845,0.48455807331834694,0.5131663418733872,0.4931348526012468,0.48293335320053477,0.5248548761895562,0.4825521420814732,0.5164372057495779,0.5239209814485362,948.63763
2025-01-01 23:00:00,0.4888544616594036,0.49572432971492497,0.49804780490207656,0.500863341586947,0.49337020052915503,0.5179162127603414,0.5109153385662482,0.5157240518320525,0.47947775412843285,0.4887496254329301,0.502590246895311,0.48835950027205893,0.49190983939099986,0.5221991614799228,0.5214580208551585,0.4940097851275067,0.4750631058783173,0.48365044760221526,0.524400281753564,0.5122727927953792,0.5200082454300442,0.5028591054706169,0.47593689527090205,899.0348
2025-01-02 00:00:00,0.4942849024911983,0.5118501184033194,0.5236920788804653,0.5228004600093127,0.5229003582880211,0.5232199976620213,0.4799070128546729,0.4994579257517765,0.47571157628990285,0.5062232375416666,0.5086795002258616,0.49338784780673045,0.4782667137782595,0.514478086864746,0.4812489689731909,0.4861826744872401,0.49643742952446185,0.5232295201018798,0.5150096882390739,0.506971602512842,0.5014399158152536,0.4845720421992081,0.48684261088499964,868.07544
2025-01-02 01:00:00,0.5011633812576296,0.5194853973645901,0.5169762091747582,0.5207314853071979,0.4856275427315244,0.49699386461044015,0.48865711216789426,0.5115270380471841,0.5056968244995307,0.5021930077233462,0.5245108312059862,0.5188978704682572,0.4816381000330803,0.4795998636720707,0.5134795505012475,0.494959936290695,0.509184760850607,0.5099880990928595,0.5190622741959359,0.5204628818631797,0.5010415111939667,0.5131742695514893,0.5094047860159954,928.5517
2025-01-02 02:00:00,0.49410413229360844,0.4886427755064894,0.5119191588933646,0.5205503333898038,0.496889230556135,0.5007229811671189,0.5088032620090579,0.5232725831968223,0.4974998173382864,0.49659434140004927,0.5036974018208021,0.5013845591583623,0.5078765484473784,0.5019915104500886,0.47508471752697734,0.47975134766039396,0.5173399837109339,0.5058789154853673,0.5025988949547106,0.49213610928352447,0.4782846915399799,0.4980165134805608,0.48882793072177894,1060.7863
2025-01-02 03:00:00,0.5244962378381369,0.5137894833445776,0.5095166421044636,0.4792875946452511,0.4765850715617669,0.49147162420073937,0.4798437560944885,0.4878690435109562,0.502436067458932,0.48843294752319627,0.4928551052034275,0.5060183712275456,0.4994496221938702,0.49912172798438154,0.49784012359912394,0.48672367025050967,0.47608718466004823,0.5162166772340666,0.5082579365702463,0.4928818717569575,0.5066599547482332,0.5079487241464843,0.4994964472537763,810.1756
2025-01-02 04:00:00,0.5019461843640225,0.5168919936917535,0.503658177377064,0.490933998680046,0.4908899231383458,0.5222136125203558,0.49966764801956887,0.49922077572211987,0.4789204692623435,0.5185481215754508,0.4779534960057553,0.501751802398714,0.5211915537674747,0.49928979407629914,0.47575130413320743,0.4993200910756912,0.5053377759532514,0.5094482471006474,0.48238692144045286,0.5133350280359383,0.5094395886628309,0.5210220485824062,0.5248087425073658,1208.9586
2025-01-02 05:00:00,0.5249405289741608,0.4758865613016729,0.4871444662163819,0.5082797650952235,0.5025814604939732,0.48010650933071836,0.5083084919814889,0.5000125178097603,0.5039779407030885,0.4763850041648162,0.4851261536736562,0.5138561226083264,0.5185772643676162,0.5183548254892686,0.4795034499155076,0.49935007891195743,0.4941226793714241,0.507120481488183,0.5159170287187455,0.4774389476556644,0.5053260954497321,0.48395213489593286,0.47957108535411397,683.6015
2025-01-02 06:00:00,0.49296845871836853,0.5206948871619904,0.5191340549695299,0.5041582751184451,0.519830095386403,0.4901921830397229,0.516421303473039,0.5119168091536159,0.5077260701353026,0.4873030679577165,0.48735775063201237,0.5146556579687694,0.5192412557685095,0.48758579987868367,0.49016459405389395,0.4792694762104049,0.5159069612046991,0.5070618581533388,0.482521661501566,0.5119635328888459,0.4905307635657936,0.47910442935310593,0.47954663830695066,904.87854
2025-01-02 07:00:00,0.5088465253760992,0.4921557688758047,0.5172824154539892,0.5178855719834371,0.5126662724216792,0.4857366835223249,0.49559884610013893,0.47938650618464473,0.48331110074014333,0.5104098225964716,0.4881552066332343,0.5236161202539811,0.5079070207235172,0.5073834055375619,0.4953636244339499,0.48880975411338423,0.5215462425869082,0.5208621315676754,0.5051826635296004,0.482104336534006,0.49086563043632564,0.5238729525153906,0.4940202994857168,850.71936
2025-01-02 08:00:00,0.4931469344181084,0.5024088257847249,0.5045605577443465,0.5106021594895636,0.47606888648388535,0.5028067563504761,0.4969585431943709,0.5240278767568026,0.49417351519093555,0.5073187510368243,0.5125145988324316,0.5199356321788878,0.49247866615051533,0.48638056701547433,0.5076042917624296,0.48578498770138984,0.5249741697200045,0.506891744260295,0.5237984038555137,0.4963022148863319,0.49138957807085654,0.5227813934087733,0.47925459252809616,976.8689
2025-01-02 09:00:00,0.5095137638288878,0.4982335723775675,0.5032097878093341,0.512751362511199,0.4963233949018909,0.5052343048929595,0.5210755994813634,0.5166984800418419,0.5203324764949541,0.48854796834859726,0.4762652949451558,0.47991533213560844,0.5094169557140972,0.4906164307585059,0.4806861587973378,0.4770277108473959,0.48374625912822616,0.5153260583787483,0.5092605694459539,0.4781759194903339,0.5176634757879947,0.5040968375912829,0.5149291585994564,1032.5005
2025-01-02 10:00:00,0.4983875473170134,0.5228880562699307,0.477676483352227,0.5157088029127467,0.5011765745441565,0.5180620239465207,0.4823140829254525,0.49884379631155995,0.5244850076787904,0.5039494240336785,0.5217892556201192,0.49596980424316134,0.515490482759737,0.48241019428813414,0.522473257957512,0.4796425445535244,0.4805492620740229,0.5055851081255406,0.5192609749795505,0.5164649519201531,0.49932510077059666,0.5000087040458676,0.5153286794748729,957.15656
2025-01-02 11:00:00,0.47737126165427646,0.4830517377155939,0.515874163487002,0.5141122741284444,0.5196451176803975,0.47576438911713437,0.5103745630853532,0.48464557076444925,0.5245923859239748,0.4989319980420803,0.49812731861716486,0.4906313834570008,0.49740949016412744,0.4766706159156354,0.47702043365031405,0.515793676382907,0.5043045675508684,0.47638643489274524,0.47726014801336814,0.5138794968824043,0.48661699988087287,0.4972376238756975,0.5153098630622777,728.94666
2025-01-02 12:00:00,0.5027987457138706,0.5054639850826241,0.5106846470310925,0.4934886932880496,0.5175525514081464,0.5178252855870076,0.5066046849853564,0.4929420280217961,0.47736919981758724,0.48990443534247285,0.5179420285082175,0.504656599471763,0.4935854022024851,0.4977728942884193,0.522490400519128,0.4786893668012383,0.492348855738329,0.49438791079425504,0.48423243331831645,0.5179596629195246,0.48370315244056505,0.5209915651265903,0.5056665469508644,1046.1471
2025-01-02 13:00:00,0.4970002033053198,0.4758784642633341,0.5094894590931911,0.5181018235676593,0.47800623068822656,0.48034629347180346,0.47754063682367814,0.48759153779200215,0.5125311993927596,0.49772490530396424,0.5031452209662529,0.5249282906462466,0.5173359931397012,0.5219939729827445,0.4897889936590522,0.519527525320772,0.5217573403893235,0.5080252292061952,0.4834154279605216,0.5012870148156243,0.508846992203704,0.5117750192969798,0.5238920057942148,609.9125
2025-01-02 14:00:00,0.49256154143083203,0.47712178448707954,0.5080882062195383,0.5088615917716055,0.47990324092196635,0.5197167169368788,0.49332699022657545,0.49973824388553395,0.4827238688827905,0.48809774244646253,0.501897428380245,0.4793332359050564,0.49761913915263506,0.5087763622451779,0.50387319447502,0.5072731803821874,0.49146628879873255,0.500297113129903,0.5206289028409969,0.4956314761064197,0.48247331001561256,0.4816180253128347,0.4779190195049609,912.7797
2025-01-02 15:00:00,0.4971767748575047,0.48858170013388974,0.48045919720328334,0.48402288964867324,0.5111580094396105,0.5155564999239084,0.4884211307276955,0.5104334072862523,0.5024087308592631,0.5068075480754763,0.49089110350639603,0.5098954756072539,0.5024416984483924,0.4824975256310647,0.50725705230602,0.5085359614321336,0.483354906618679,0.4926412551769996,0.48392083680127046,0.5037152288260143,0.4763114826928511,0.5058907971323235,0.5208125069637715,1055.5884
2025-01-02 16:00:00,0.5016911339239306,0.5195530028071736,0.5145193934793022,0.5088913668626535,0.49920840332182165,0.5161704564392415,0.5214506587202075,0.5147361295540549,0.48760663108742697,0.4793235604976787,0.5221371572265289,0.5056657248090912,0.4994248348695476,0.5043652240876989,0.5161196388236831,0.5079198075683832,0.5003633603108196,0.48450666047198787,0.49012848667196657,0.4848972438127772,0.49822560255850235,0.521398554025835,0.5088312101329885,1088.9607
2025-01-02 17:00:00,0.5157017798744582,0.4883147752677428,0.4967069238829778,0.5106755382363666,0.49072165638160997,0.508953331437254,0.4891868600461321,0.4988921569881709,0.5245426783577966,0.49737083284534866,0.5066876990422783,0.49438577319309324,0.5248196699854556,0.5052001930572542,0.5115639738516117,0.5093591741453749,0.4780970290505463,0.5004325854718851,0.4940585106285016,0.4950940988259843,0.48351157903667713,0.50510150085109,0.5098325815137408,1076.4636
2025-01-02 18:00:00,0.502148009565455,0.5037244484582658,0.505818063748268,0.48167506092098916,0.48061057579692434,0.47731254325529454,0.5031067499888292,0.48267245535503783,0.47894539480387344,0.5218452519427439,0.48147302537016484,0.5017580770735562,0.48684455423964423,0.48403355505183765,0.5164535299752583,0.4784638746063098,0.4986141775512525,0.48635813937110706,0.5009148923359457,0.4847348655119869,0.4805584256105012,0.4914743160250188,0.49058767477801324,893.1242
2025-01-02 19:00:00,0.47556641847593123,0.5058921059317337,0.5136784841052062,0.5056556799134949,0.49685156432172584,0.5140918784322657,0.4947195373889905,0.4783007288497703,0.4881889904947832,0.47559854023336046,0.5101322912999339,0.490467081455526,0.4945545390149141,0.49233961054831854,0.48417476552682515,0.4853529995152829,0.4848046503023952,0.48870114002487575,0.4928820070084016,0.5005465852497006,0.5099434622565573,0.5123368927637111,0.521642658710544,848.0861
2025-01-02 20:00:00,0.5159945767540646,0.5158464416821704,0.5047483350988724,0.489586758098028,0.5131674401109437,0.511750822425317,0.5005161163438595,0.5203435615247173,0.5114837513869726,0.49863745077553295,0.5190985101630782,0.4981107707145443,0.48322081900311503,0.49512573861146764,0.49756944099500044,0.5166488753183711,0.5131931569191129,0.5048168562421332,0.4762102581617592,0.4752767096744928,0.48059741800646627,0.520281183547049,0.5029559114172963,1317.3506
2025-01-02 21:00:00,0.49202485896871573,0.5248446565723174,0.49874580675209024,0.5130159915830657,0.498791106562342,0.49026205861115424,0.5107623103931788,0.509218739281082,0.50932494366644,0.47941202484091067,0.4755606400318271,0.5029455117309297,0.47777712873061884,0.4921791286876533,0.505449154720599,0.5013356358104479,0.48541462505766314,0.48194597197552524,0.5069143136273127,0.4825617477495159,0.4968189366818582,0.5118550754816326,0.506269300876925,941.2582
2025-01-02 22:00:00,0.5183753554189268,0.4845621763319537,0.5175927672441147,0.5106983412977636,0.4933478823301258,0.5223142216560134,0.4766599817242635,0.4926640515173515,0.4925589313617092,0.5185024707962236,0.5222323773065158,0.49778921539310994,0.5102404442960287,0.49937335298345464,0.4847650636519606,0.47701917430212853,0.5088789819303894,0.5013861871272961,0.48994590837138186,0.48652066413947825,0.48483858377732153,0.5007865127353202,0.5056354688077598,1053.6959
2025-01-02 23:00:00,0.5066912663312898,0.5211793685748234,0.5085283466118987,0.5110595646415159,0.49418662080605674,0.47596729619293876,0.49596406579803576,0.5122584191510803,0.519186601727787,0.5073098590504851,0.47911241290619533,0.5089156474660125,0.5054969610596909,0.5110544580735725,0.5087110106408447,0.5030461884150823,0.5134454178410992,0.5009533250277315,0.5185874447122228,0.5074308021453704,0.49648522245519294,0.49662979575868454,0.47815835223197634,952.3172
2025-01-03 00:00:00,0.5100335613100454,0.48653193693434665,0.504912868540666,0.4973789634854967,0.504652112578484,0.4994149620942707,0.5221371243550889,0.505905065807203,0.5077612453613183,0.5107920580685181,0.5139439718106538,0.48457195783935925,0.4839096171261852,0.4750955756302593,0.4811132670865211,0.5023686475767347,0.5209364880979368,0.48500565859547934,0.4759701570779698,0.4767979271651694,0.4849599143779157,0.4757916485038815,0.5142403039875018,1079.5986
2025-01-03 01:00:00,0.48208754900101963,0.5067629507762865,0.49436631542924564,0.5041371394703122,0.5012007730709723,0.5174457559093706,0.47763629600124113,0.489430685724424,0.49715629095597563,0.5052968838439451,0.5166444522708169,0.49332737443774494,0.48392369087432596,0.5225966537092609,0.498616598428539,0.5122943379171865,0.5231786203868077,0.5206098620522848,0.49364904370213936,0.48376350972282745,0.5100662816299751,0.47924159477282413,0.5149812598160121,793.2491
2025-01-03 02:00:00,0.4988636622021919,0.5120143062800927,0.5241613279040915,0.509655065832876,0.5031710443143581,0.48348791426690413,0.4760891308842781,0.5220912863566793,0.5029500065224285,0.4813143246532518,0.49824409044010165,0.5023020805058087,0.4816627602385928,0.4929812597148456,0.5248735034710911,0.4995247158788751,0.48912678887241245,0.4926942079154943,0.524331748155371,0.4836433544676313,0.4950365469736595,0.4918579159952199,0.5098841167061638,939.559
2025-01-03 03:00:00,0.515667398170874,0.518348822031526,0.4853117100872132,0.5176258248142855,0.4791097331034866,0.5194056261007286,0.5020836352204809,0.5005579120679764,0.5232570154852124,0.5117698941350839,0.502401216590132,0.5223587321520362,0.5169633699135422,0.5111554375969931,0.50210547115238,0.5015850590641285,0.524128947720078,0.5213548550142513,0.4787174870705201,0.48852208602008,0.48827443243382906,0.5243107535242783,0.5219378560425787,1114.307
2025-01-03 04:00:00,0.5124348146891794,0.5167414798700313,0.517534099498275,0.5030254124650991,0.5110696679055288,0.4947568946508634,0.4924724116647471,0.4970833276686318,0.48127269778212667,0.48110919120810614,0.5131937090890627,0.4820400347713369,0.4959538118560189,0.5134229183309658,0.520825564972319,0.5105114317881392,0.507345833092975,0.5108656382094567,0.49637408090867285,0.4797627241346351,0.510809818629513,0.49501889594547077,0.5206572767143623,992.63727
2025-01-03 05:00:00,0.4848061062277882,0.4946370756037146,0.5014086771642838,0.524956419319142,0.48389161575824596,0.5140272484016533,0.5034637493700247,0.491426555789695,0.5129326384393992,0.4757007106623212,0.5187358887213078,0.48116496532984665,0.4926891041206655,0.5054028313447991,0.48965022865014796,0.49160476966569394,0.5230576992579462,0.5050360140056235,0.496552083834223,0.5189845067631502,0.5197832066498523,0.5239197880635849,0.501446147648484,794.5103
2025-01-03 06:00:00,0.5125568638806339,0.49366914215343033,0.516097533546326,0.5157163014009167,0.515072237928436,0.5038116734724288,0.5002643309466724,0.4929883233674087,0.5066082409764985,0.5189904218551971,0.5055262417199364,0.5118409839346542,0.4935613249053946,0.5030152120299832,0.4817191188566423,0.4952955721925697,0.4831848685337261,0.4897135952724157,0.5000105631593502,0.4919309660460475,0.48307296425425056,0.5080965102643907,0.5138713071958259,1096.3812
2025-01-03 07:00:00,0.5102851789268504,0.4752755220130866,0.4933396216027329,0.49672077692719585,0.5049540249763694,0.49722634042750397,0.48141955563327055,0.486331571737173,0.49289852521181454,0.50586564157461,0.5003280275502289,0.5078196658041488,0.5036193911145358,0.49484286647376013,0.5051244914855647,0.4774089490075213,0.5136378298081617,0.4869744562603317,0.48956374471287234,0.5222821833747058,0.5011433571098401,0.5097471556185922,0.4854833602437887,909.43866
2025-01-03 08:00:00,0.4859376453875518,0.48662918896490154,0.5076942891359221,0.4874205245791209,0.5081073257630188,0.5048952177106596,0.4803091988451016,0.4912187560018884,0.5005073480363719,0.5097488902660726,0.5218645995062119,0.49626279771767356,0.48380580779566174,0.4874318413850057,0.5174139977753706,0.497168259636351,0.5039755896217265,0.5238186120481102,0.4839372219214024,0.4889408764861025,0.5105452828309535,0.5231190488484293,0.5112868045642543,720.3212
2025-01-03 09:00:00,0.5051014552865271,0.5006899782084975,0.4825556409526874,0.5153691755068084,0.500613694789669,0.4805220624762196,0.5016526991942913,0.4877131223574127,0.477907377765256,0.5141729430932015,0.5169945141405755,0.5052597013669934,0.49677640353405444,0.5141389352016548,0.4878578355018276,0.509239769020818,0.4813564258147723,0.4856845013080923,0.49054849042777443,0.5001677019590145,0.5141317312242509,0.5047074711747186,0.5164644296138747,813.56287
2025-01-03 10:00:00,0.523975505072079,0.48146186647360456,0.4998089157778346,0.47903960800770307,0.4754569143095439,0.4912939995731953,0.5189126089097692,0.48021640631319235,0.5128987091617327,0.5204602849771255,0.4773070330959524,0.49629772177279147,0.5107499216729205,0.48721389793465786,0.5037377848952937,0.49930383494368547,0.4828091100151712,0.5120424569286294,0.4981387998316775,0.5221212783943892,0.4801257549427333,0.48436476726200134,0.48606053952814493,850.8561
2025-01-03 11:00:00,0.48667596105015554,0.4856857696887313,0.47516162955354924,0.5008152729843371,0.4753125890633223,0.5126658456168972,0.5178452646735572,0.49397665730344464,0.5190527202079839,0.5234494458644574,0.5100789242337433,0.516985181265478,0.4985826386569313,0.5125946883002427,0.5220638244086893,0.49568579049990613,0.503118058631326,0.5197443661328449,0.4796891234791525,0.4885169112581364,0.5202271827153169,0.4987811359960295,0.5208803540843769,712.2013
